nomeMunicipio,dataCaso,confirmadosCaso,recuperadosCaso,obitosCaso,suspeitosCaso,descartadosCaso
Paiva,2020-05-20,0,0,0,2,3
Paiva,2020-05-21,0,0,0,2,3
Paiva,2020-05-22,0,0,0,2,3
Paiva,2020-05-23,0,0,0,2,3
Paiva,2020-05-24,0,0,0,2,3
Paiva,2020-05-25,0,0,0,3,3
Paiva,2020-05-26,0,0,0,3,3
Paiva,2020-05-27,0,0,0,2,3
Paiva,2020-05-28,0,0,0,2,3
Paiva,2020-05-29,0,0,0,2,3
Paiva,2020-05-30,0,0,0,3,3
Paiva,2020-05-31,0,0,0,3,3
Paiva,2020-06-01,0,0,0,2,3
Paiva,2020-06-02,0,0,0,1,4
Paiva,2020-06-03,0,0,0,1,4
Paiva,2020-06-04,0,0,0,1,4
Paiva,2020-06-05,0,0,0,1,4
Paiva,2020-06-06,0,0,0,1,4
Paiva,2020-06-07,0,0,0,1,4
Paiva,2020-06-08,0,0,0,2,5
Paiva,2020-06-09,0,0,0,2,5
Paiva,2020-06-10,0,0,,3,5
Paiva,2020-06-11,0,0,0,3,5
Paiva,2020-06-12,0,0,0,2,5
Paiva,2020-06-13,0,0,0,2,5
Paiva,2020-06-14,0,0,0,1,5
Paiva,2020-06-15,0,0,0,1,5
Paiva,2020-06-16,0,0,0,1,5
Paiva,2020-06-17,0,0,0,1,5
Paiva,2020-06-18,0,0,0,1,5
Paiva,2020-06-19,0,0,0,1,5
Paiva,2020-06-20,0,0,0,1,5
Paiva,2020-06-21,0,0,,1,5
Paiva,2020-06-22,0,0,0,2,5
Paiva,2020-06-23,0,0,0,3,5
Paiva,2020-06-24,0,0,0,3,5
Paiva,2020-06-25,0,0,0,3,5
Paiva,2020-06-26,0,0,0,3,5
Paiva,2020-06-27,0,0,0,4,5
Paiva,2020-06-28,0,0,0,5,5
Paiva,2020-06-29,2,0,0,4,5
Paiva,2020-07-01,2,0,0,2,5
Paiva,2020-07-02,2,0,0,2,5
Paiva,2020-07-03,2,0,0,2,5
Paiva,2020-07-04,2,0,0,2,5
Paiva,2020-07-05,2,0,0,2,5
Paiva,2020-07-06,2,0,0,2,5
Paiva,2020-07-07,2,0,0,3,5
Paiva,2020-07-08,2,0,0,3,5
Paiva,2020-07-09,2,0,0,3,5
Paiva,2020-07-10,2,0,0,2,5
Paiva,2020-07-11,2,0,0,2,5
Paiva,2020-07-12,2,0,0,2,5
Paiva,2020-07-13,2,0,0,2,5
Paiva,2020-07-14,2,2,0,1,5
Paiva,2020-07-15,2,2,0,1,5
Paiva,2020-07-16,2,2,0,1,5
Paiva,2020-07-17,2,2,0,0,5
Paiva,2020-07-18,2,2,0,0,5
Paiva,2020-07-19,2,2,0,0,5
Paiva,2020-07-20,2,2,0,0,5
Paiva,2020-07-21,2,2,0,0,5
Paiva,2020-07-22,2,2,0,0,5
Paiva,2020-07-23,2,2,0,2,5
Paiva,2020-07-24,2,2,0,2,5
Paiva,2020-07-25,2,2,0,2,5
Paiva,2020-07-26,2,2,0,2,5
Paiva,2020-07-27,2,2,0,5,5
Paiva,2020-07-28,2,2,0,4,5
Paiva,2020-07-29,2,2,0,6,5
Paiva,2020-07-30,2,2,0,6,5
Paiva,2020-07-31,2,2,0,6,5
Paiva,2020-08-01,2,2,0,6,5
Paiva,2020-08-02,2,2,0,6,5
Paiva,2020-08-03,2,2,0,7,5
Paiva,2020-08-04,2,2,0,8,5
Paiva,2020-08-05,2,2,0,9,5
Paiva,2020-08-06,2,2,0,9,5
Paiva,2020-08-08,2,2,0,7,5
Paiva,2020-08-07,2,2,0,7,5
Paiva,2020-08-09,2,2,0,7,5
Paiva,2020-08-10,2,2,0,6,5
Paiva,2020-08-11,2,2,0,6,5
Paiva,2020-08-12,2,2,0,7,5
Paiva,2020-08-13,2,2,0,6,5
Paiva,2020-08-14,2,2,0,6,5
Paiva,2020-08-15,2,2,0,3,5
Paiva,2020-08-16,2,2,0,3,5
Paiva,2020-08-17,2,2,0,2,5
Paiva,2020-08-18,2,2,0,1,5
Paiva,2020-08-19,2,2,0,1,5
Paiva,2020-08-20,2,2,0,1,5
Paiva,2020-08-21,2,2,0,2,5
Paiva,2020-08-22,2,2,0,2,5
Paiva,2020-08-23,2,2,0,2,5
Paiva,2020-08-24,2,2,0,2,5
Paiva,2020-08-25,2,2,0,1,5
Paiva,2020-08-26,2,2,0,3,5
Paiva,2020-08-27,2,2,0,3,5
Paiva,2020-08-28,2,2,0,3,5
Paiva,2020-08-29,2,2,0,3,5
Paiva,2020-08-30,2,2,0,3,5
Paiva,2020-08-31,2,2,0,3,5
Paiva,2020-09-01,2,2,0,3,5
Paiva,2020-09-02,2,2,0,2,5
Paiva,2020-09-03,2,2,0,2,5
Paiva,2020-09-04,2,2,0,2,5
Paiva,2020-09-05,2,2,0,1,5
Paiva,2020-09-06,2,2,0,1,5
Paiva,2020-09-07,2,2,0,1,5
Paiva,2020-09-08,2,2,0,1,5
Paiva,2020-09-09,2,2,0,1,5
Paiva,2020-09-10,2,2,0,1,5
Paiva,2020-09-11,2,2,0,1,5
Paiva,2020-09-12,2,2,0,1,5
Paiva,2020-09-14,2,2,0,2,5
Paiva,2020-09-13,2,1,0,2,5
Paiva,2020-09-15,2,2,0,2,5
Paiva,2020-09-16,2,2,0,2,5
Paiva,2020-09-17,2,2,0,2,5
Paiva,2020-09-18,2,2,0,2,5
Paiva,2020-09-19,2,2,0,2,5
Paiva,2020-09-20,2,2,0,2,5
Paiva,2020-09-21,2,2,0,2,5
Paiva,2020-09-22,2,2,0,3,5
Paiva,2020-09-23,2,2,0,4,5
Paiva,2020-09-24,2,2,0,6,5
Paiva,2020-09-25,2,2,0,3,5
Paiva,2020-09-26,2,2,0,3,5
Paiva,2020-09-27,2,2,0,3,5
Paiva,2020-09-28,2,2,0,2,5
Paiva,2020-09-29,2,2,0,3,5
Paiva,2020-09-30,2,2,0,2,5
Paiva,2020-10-01,2,2,0,2,5
Paiva,2020-10-02,2,2,0,2,5
Paiva,2020-10-03,2,2,0,2,5
Paiva,2020-10-04,2,2,0,1,5
Paiva,2020-10-05,2,2,0,0,5
Paiva,2020-10-06,2,2,0,0,5
Paiva,2020-10-07,2,2,0,0,5
Paiva,2020-10-08,2,2,0,1,5
Paiva,2020-10-09,2,2,0,1,5
Paiva,2020-10-10,2,2,0,1,5
Paiva,2020-10-11,2,2,0,1,5
Paiva,2020-10-12,2,2,0,1,5
Paiva,2020-10-13,2,2,0,1,6
Paiva,2020-10-14,2,2,0,1,6
Paiva,2020-10-15,2,2,0,0,7
Paiva,2020-10-16,2,2,0,0,7
Paiva,2020-10-17,2,2,0,0,7
Paiva,2020-10-18,2,2,0,0,7
Paiva,2020-10-19,2,2,0,0,7
Paiva,2020-10-20,2,2,0,0,7
Paiva,2020-10-21,2,2,0,0,7
Paiva,2020-10-22,2,2,0,0,7
Paiva,2020-10-23,2,2,0,0,7
Paiva,2020-10-24,2,2,0,0,7
Paiva,2020-10-25,2,2,0,0,7
Paiva,2020-10-26,2,2,0,0,7
Paiva,2020-10-27,2,2,0,0,7
Paiva,2020-10-28,2,2,0,0,7
Paiva,2020-10-29,2,2,0,0,7
Paiva,2020-10-30,2,2,0,1,9
Paiva,2020-10-31,2,2,0,1,9
Paiva,2020-11-01,2,2,0,1,9
Paiva,2020-11-02,2,2,0,1,9
Paiva,2020-11-03,2,2,0,1,9
Paiva,2020-11-04,2,2,0,1,9
Paiva,2020-11-05,2,2,0,2,9
Paiva,2020-11-06,2,2,0,2,9
Paiva,2020-11-07,2,2,0,2,9
Paiva,2020-11-08,2,2,0,1,10
Paiva,2020-11-09,2,2,0,2,10
Paiva,2020-11-10,2,2,0,2,10
Paiva,2020-11-11,2,2,0,1,11
Paiva,2020-11-12,2,2,0,3,11
Paiva,2020-11-13,2,2,0,2,12
Paiva,2020-11-14,2,2,0,2,12
Paiva,2020-11-15,3,2,0,0,13
Paiva,2020-11-16,3,2,0,1,13
Paiva,2020-11-17,3,2,0,1,13
Paiva,2020-11-18,3,2,0,1,13
Paiva,2020-11-19,3,2,0,4,13
Paiva,2020-11-20,3,2,0,6,14
Paiva,2020-11-21,3,3,0,6,14
Paiva,2020-11-22,3,3,0,7,14
Paiva,2020-11-23,3,3,0,5,14
Paiva,2020-11-24,3,3,0,7,14
Paiva,2020-11-25,3,3,0,7,14
Paiva,2020-11-26,3,3,0,6,16
Paiva,2020-11-27,6,3,0,10,17
Paiva,2020-11-28,6,3,0,12,18
Paiva,2020-11-29,6,3,0,11,19
Paiva,2020-11-30,7,3,0,12,19
Paiva,2020-12-01,7,3,0,16,19
Paiva,2020-12-02,10,3,0,11,22
Paiva,2020-12-03,10,3,0,13,22
Paiva,2020-12-04,11,3,0,14,22
Paiva,2020-12-05,11,3,0,14,22
Paiva,2020-12-06,11,3,0,14,22
Paiva,2020-12-07,11,3,0,15,22
Paiva,2020-12-08,11,3,0,14,22
Paiva,2020-12-09,13,3,0,9,25
Paiva,2020-12-10,13,8,0,9,25
Paiva,2020-12-11,14,8,0,7,28
Paiva,2020-12-12,14,11,0,7,28
Paiva,2020-12-13,14,12,0,7,28
Paiva,2020-12-14,16,12,0,9,28
Paiva,2020-12-15,17,12,0,8,28
Paiva,2020-12-17,19,14,0,2,32
Paiva,2020-12-16,17,12,0,8,28
Paiva,2020-12-18,20,14,0,3,32
Paiva,2020-12-19,20,14,0,3,33
Paiva,2020-12-20,20,14,0,3,33
Paiva,2020-12-21,20,14,0,4,33
Paiva,2020-12-22,20,14,0,4,33
Paiva,2020-12-23,21,14,0,4,33
Paiva,2020-12-24,21,14,0,3,33
Paiva,2020-12-25,21,17,0,3,33
Paiva,2020-12-26,21,17,0,2,33
Paiva,2020-12-27,22,17,1,1,33
Paiva,2020-12-28,22,17,1,2,33
Paiva,2020-12-29,22,18,1,2,33
Paiva,2020-12-30,22,18,1,2,33
Paiva,2020-12-31,25,19,1,1,33
Paiva,2021-01-02,25,20,1,0,34
Paiva,2020-12-02,25,20,1,1,34
Paiva,2021-01-03,25,20,1,0,34
Paiva,2021-01-04,25,20,1,0,34
Paiva,2021-01-05,25,20,1,4,34
Paiva,2021-01-06,25,20,1,4,34
Paiva,2021-01-07,25,21,1,4,34
Paiva,2021-01-08,25,21,1,4,34
Paiva,2021-01-09,25,21,2,4,34
Paiva,2021-01-10,25,21,2,4,34
Paiva,2021-01-15,26,23,2,4,36
Paiva,2021-01-17,26,23,2,5,36
Paiva,2021-01-21,26,23,2,5,36
Paiva,2021-01-22,26,23,2,5,36
Paiva,2021-01-23,26,23,2,5,36
Aracitaba,2020-04-01,0,0,0,1,0
Aracitaba,2020-04-16,0,0,0,1,1
Aracitaba,2020-05-13,0,0,0,0,2
Aracitaba,2020-06-23,0,0,0,0,2
Aracitaba,2020-06-26,0,0,0,0,2
Aracitaba,2020-08-14,0,0,0,2,10
Aracitaba,2020-09-24,1,0,0,1,14
Aracitaba,2020-10-01,1,0,0,0,17
Aracitaba,2020-10-23,2,1,0,0,24
Aracitaba,2020-10-29,3,1,0,0,25
Aracitaba,2020-11-04,4,2,0,3,26
Aracitaba,2020-11-05,5,3,0,1,27
Aracitaba,2020-11-13,7,3,1,3,30
Aracitaba,2020-11-17,9,5,1,0,31
Aracitaba,2020-11-19,9,6,2,3,31
Aracitaba,2020-11-20,9,6,2,8,31
Aracitaba,2020-11-23,12,7,2,12,31
Aracitaba,2020-11-25,12,7,2,22,31
Aracitaba,2020-11-27,13,7,2,24,36
Aracitaba,2020-11-28,22,8,2,9,36
Aracitaba,2020-12-04,51,14,2,7,53
Aracitaba,2020-12-08,53,23,2,6,58
Aracitaba,2020-12-10,56,26,2,9,61
Aracitaba,2020-12-14,56,46,3,8,64
Aracitaba,2020-12-16,61,54,3,2,69
Aracitaba,2020-12-22,63,56,3,0,72
Aracitaba,2020-12-30,65,60,3,0,74
Aracitaba,2021-01-12,65,60,5,0,76
Aracitaba,2021-01-14,67,60,5,2,78
Aracitaba,2021-01-18,67,60,5,2,79
Aracitaba,2021-01-20,67,60,5,1,79
Goianá,2020-05-22,2,2,0,0,8
Goianá,2020-05-19,2,2,0,1,7
Goianá,2020-05-18,2,2,0,3,5
Goianá,2020-05-14,2,2,0,2,5
Goianá,2020-05-13,2,2,0,1,5
Goianá,2020-04-23,2,,0,0,5
Goianá,2020-04-20,2,,0,1,4
Goianá,2020-04-16,2,,0,0,4
Goianá,2020-04-13,2,,0,1,3
Goianá,2020-04-11,0,,0,1,3
Goianá,2020-03-31,0,,0,3,1
Goianá,2020-06-02,2,2,0,0,5
Goianá,2020-06-03,2,2,0,0,8
Goianá,2020-06-16,2,32,0,0,8
Goianá,2020-06-24,2,32,0,0,8
Goianá,2020-06-16,2,2,0,0,8
Goianá,2020-06-24,2,2,0,0,8
Goianá,2020-06-25,2,2,0,1,8
Goianá,2020-06-29,2,2,0,0,9
Goianá,2020-07-01,2,2,0,1,9
Goianá,2020-07-02,2,2,0,1,9
Goianá,2020-07-06,2,2,0,0,11
Goianá,2020-07-08,2,2,0,0,11
Goianá,2020-07-09,2,2,0,2,12
Goianá,2020-07-11,2,2,0,0,12
Goianá,2020-07-14,2,2,0,5,12
Goianá,2020-07-16,2,3,0,1,17
Goianá,2020-07-21,7,3,0,2,19
Goianá,2020-07-24,9,6,0,1,20
Goianá,2020-07-27,9,6,0,1,21
Goianá,2020-07-30,9,8,0,3,22
Goianá,2020-07-31,10,9,0,2,23
Goianá,2020-08-03,13,9,0,1,24
Goianá,2020-08-08,14,9,0,2,26
Goianá,2020-08-20,15,14,0,0,35
Goianá,2020-09-01,16,15,0,8,36
Goianá,2020-09-10,17,17,0,2,42
Goianá,2020-09-21,18,17,0,0,52
Goianá,2020-10-01,19,18,0,2,57
Goianá,2020-10-13,22,19,0,3,65
Goianá,2020-10-20,25,23,0,1,69
Goianá,2020-10-27,32,25,0,2,70
Goianá,2020-11-02,35,29,0,2,71
Goianá,2020-11-06,40,36,0,1,73
Goianá,2020-11-13,47,37,0,1,76
Goianá,2020-11-17,49,42,1,12,79
Goianá,2020-11-19,53,43,1,10,79
Goianá,2020-11-25,65,52,1,2,83
Goianá,2020-11-27,71,52,1,5,84
Goianá,2020-12-02,78,65,1,14,90
Goianá,2020-12-07,86,77,1,19,94
Goianá,2020-12-09,94,86,1,2,105
Goianá,2020-12-16,102,97,1,2,107
Goianá,2020-12-23,113,107,1,10,113
Goianá,2020-12-29,127,111,1,12,117
Goianá,2021-01-06,132,126,1,10,125
Goianá,2021-01-13,144,134,1,8,131
Goianá,2021-01-18,150,139,2,5,136
Goianá,2021-01-19,153,143,3,5,136
Guarará,2020-05-11,,,,2,3
Guarará,2020-06-24,1,1,0,0,20
Guarará,2020-06-22,1,1,,1,19
Guarará,2020-06-16,1,1,,2,18
Guarará,2020-06-16,1,1,,3,15
Guarará,2020-06-26,1,1,,0,20
Guarará,2020-07-01,1,1,,1,20
Guarará,2020-07-06,1,1,,1,22
Guarará,2020-07-08,1,1,,0,23
Guarará,2020-07-13,1,1,,4,23
Guarará,2020-07-15,1,1,,4,24
Guarará,2020-07-16,1,1,,2,26
Guarará,2020-07-22,1,1,,6,27
Guarará,2020-07-24,1,1,,3,34
Guarará,2020-07-30,2,1,,5,36
Guarará,2020-08-03,3,1,,10,37
Guarará,2020-08-06,3,1,,3,44
Guarará,2020-08-11,3,2,,2,45
Guarará,2020-08-14,3,3,,5,47
Bicas,2020-06-01,3,1,0,2,28
Bicas,2020-05-29,3,1,0,1,26
Bicas,2020-05-28,2,1,0,1,26
Bicas,2020-05-26,2,1,0,2,25
Bicas,2020-05-21,2,1,0,7,20
Bicas,2020-05-20,2,1,0,8,19
Bicas,2020-05-19,2,1,0,10,18
Bicas,2020-05-18,1,1,0,8,18
Bicas,2020-05-13,1,1,0,14,9
Bicas,2020-05-12,1,1,0,11,9
Bicas,2020-05-11,1,1,0,11,9
Bicas,2020-05-10,1,1,0,11,8
Bicas,2020-05-09,1,,0,10,8
Bicas,2020-05-08,1,,0,10,8
Bicas,2020-05-07,1,,0,10,8
Bicas,2020-04-29,1,,0,4,7
Bicas,2020-04-28,1,,0,7,3
Bicas,2020-04-27,1,,0,7,3
Bicas,2020-04-24,1,,0,1,9
Bicas,2020-04-23,1,,0,2,7
Bicas,2020-04-22,0,,0,2,7
Bicas,2020-04-21,0,,0,2,7
Bicas,2020-04-20,0,,0,2,7
Bicas,2020-04-19,0,,0,2,6
Bicas,2020-04-18,0,,0,2,6
Bicas,2020-04-17,0,,0,1,6
Bicas,2020-04-16,0,,0,1,6
Bicas,2020-04-15,0,,0,1,6
Bicas,2020-04-14,0,,0,1,6
Bicas,2020-04-13,0,,0,1,6
Bicas,2020-04-12,0,,0,1,6
Bicas,2020-04-11,0,,0,1,6
Bicas,2020-04-09,0,,0,1,6
Bicas,2020-04-08,0,,0,1,6
Bicas,2020-04-07,0,,0,1,6
Bicas,2020-04-06,0,,0,4,3
Bicas,2020-04-05,0,,0,3,3
Bicas,2020-04-04,0,,0,2,3
Bicas,2020-04-03,0,,0,2,3
Bicas,2020-04-02,0,,0,2,3
Bicas,2020-04-01,0,,0,1,3
Bicas,2020-03-31,0,,0,1,3
Bicas,2020-03-30,0,,0,1,3
Bicas,2020-03-27,0,,0,1,3
Bicas,2020-03-26,0,,0,1,3
Bicas,2020-03-25,0,,0,1,3
Bicas,2020-03-23,0,,0,0,3
Bicas,2020-03-22,0,,0,0,3
Bicas,2020-03-20,0,,0,3,0
Bicas,2020-06-03,4,1,0,3,35
Bicas,2020-06-04,4,1,0,6,35
Bicas,2020-06-08,9,,0,6,37
Bicas,2020-06-09,6,,0,6,37
Bicas,2020-06-10,6,,0,9,38
Bicas,2020-06-11,6,6,0,7,41
Bicas,2020-06-15,8,6,0,10,42
Bicas,2020-06-16,8,6,0,4,48
Bicas,2020-06-17,8,6,0,8,48
Bicas,2020-06-18,8,6,0,9,48
Bicas,2020-06-22,10,7,0,20,48
Bicas,2020-06-23,10,7,0,13,56
Bicas,2020-06-24,11,7,0,19,58
Bicas,2020-06-25,15,7,0,19,58
Bicas,2020-06-26,15,7,0,18,61
Bicas,2020-06-27,15,7,0,18,61
Bicas,2020-06-28,17,8,0,16,65
Bicas,2020-06-29,17,8,0,21,66
Bicas,2020-06-30,18,8,0,18,71
Bicas,2020-07-01,19,8,0,10,79
Bicas,2020-07-02,19,10,0,10,82
Bicas,2020-07-03,19,10,0,12,82
Bicas,2020-07-04,20,10,0,11,82
Bicas,2020-07-05,20,10,0,11,82
Bicas,2020-07-06,21,11,0,9,85
Bicas,2020-07-07,24,16,0,11,85
Bicas,2020-07-08,27,16,0,17,85
Bicas,2020-07-09,27,18,0,21,89
Bicas,2020-07-10,27,18,0,19,93
Bicas,2020-07-13,29,18,0,18,96
Bicas,2020-07-14,30,18,0,25,96
Bicas,2020-07-15,31,18,0,22,102
Bicas,2020-07-16,31,20,0,22,102
Bicas,2020-07-17,31,22,0,20,117
Bicas,2020-07-18,32,22,0,20,117
Bicas,2020-07-20,32,23,0,26,119
Bicas,2020-07-21,33,24,0,25,120
Bicas,2020-07-22,33,26,0,27,120
Bicas,2020-07-23,34,27,0,38,120
Bicas,2020-07-24,34,28,0,22,140
Bicas,2020-07-25,34,29,0,22,140
Bicas,2020-07-26,34,30,0,22,140
Bicas,2020-07-27,34,31,0,21,140
Bicas,2020-07-28,34,32,0,26,142
Bicas,2020-07-29,34,32,0,24,144
Bicas,2020-07-30,34,33,0,11,163
Bicas,2020-07-31,34,33,0,10,164
Bicas,2020-08-03,34,33,0,13,164
Bicas,2020-08-04,34,33,0,12,167
Bicas,2020-08-05,34,34,0,12,167
Bicas,2020-08-06,34,34,0,12,173
Bicas,2020-08-07,35,34,0,9,176
Bicas,2020-08-10,35,34,0,16,178
Bicas,2020-08-11,36,34,0,16,180
Bicas,2020-08-12,36,34,0,20,180
Bicas,2020-08-13,37,34,0,27,181
Bicas,2020-08-14,37,34,0,29,181
Bicas,2020-08-17,38,34,0,30,182
Bicas,2020-08-18,38,34,0,33,182
Bicas,2020-08-19,39,34,1,50,182
Bicas,2020-08-20,40,34,1,50,182
Bicas,2020-08-21,44,34,1,45,187
Bicas,2020-08-24,45,35,1,40,230
Bicas,2020-08-25,46,38,1,44,238
Bicas,2020-08-26,46,38,1,46,238
Bicas,2020-08-27,46,38,1,43,243
Bicas,2020-08-28,46,38,1,40,246
Bicas,2020-08-31,47,40,1,45,250
Bicas,2020-09-01,47,42,1,45,250
Bicas,2020-09-02,53,43,1,40,250
Bicas,2020-09-03,53,43,1,42,250
Bicas,2020-09-04,53,43,1,32,260
Bicas,2020-09-08,56,43,1,27,272
Bicas,2020-09-09,56,45,1,32,275
Bicas,2020-09-10,59,48,1,32,280
Bicas,2020-09-11,62,50,1,27,290
Bicas,2020-09-14,63,50,1,30,292
Bicas,2020-09-15,63,50,1,23,303
Bicas,2020-09-16,63,51,1,23,303
Bicas,2020-09-17,64,54,1,22,307
Bicas,2020-09-18,64,56,1,24,307
Bicas,2020-09-21,64,58,1,21,311
Bicas,2020-09-22,66,60,1,18,314
Bicas,2020-09-23,66,60,1,13,321
Bicas,2020-09-24,66,60,1,15,321
Bicas,2020-09-25,66,60,1,19,321
Bicas,2020-09-28,66,62,1,11,331
Bicas,2020-09-29,66,62,1,15,331
Bicas,2020-09-30,66,62,1,12,337
Bicas,2020-10-01,66,63,1,11,338
Bicas,2020-10-02,66,64,1,10,340
Bicas,2020-10-05,66,64,1,14,340
Bicas,2020-10-06,66,64,1,15,342
Bicas,2020-10-07,66,64,1,17,342
Bicas,2020-10-08,66,65,1,17,342
Bicas,2020-10-09,67,65,1,18,342
Bicas,2020-10-13,68,65,1,23,342
Bicas,2020-10-14,68,65,1,13,354
Bicas,2020-10-15,68,65,1,11,356
Bicas,2020-10-16,68,66,1,10,357
Bicas,2020-10-19,68,66,1,15,357
Bicas,2020-10-20,68,66,1,17,357
Bicas,2020-10-21,68,66,1,14,360
Bicas,2020-10-22,68,67,1,11,365
Bicas,2020-10-23,68,68,1,11,369
Bicas,2020-10-26,68,68,1,13,372
Bicas,2020-10-27,68,68,1,15,372
Bicas,2020-10-28,68,68,1,12,376
Bicas,2020-10-30,68,68,1,20,376
Bicas,2020-11-03,69,68,1,30,376
Bicas,2020-11-04,70,68,1,24,376
Bicas,2020-11-05,72,68,1,24,376
Bicas,2020-11-06,72,68,1,20,389
Bicas,2020-11-09,72,68,1,24,389
Bicas,2020-11-10,72,68,1,26,390
Bicas,2020-11-11,72,69,1,32,395
Bicas,2020-11-12,73,70,1,33,400
Bicas,2020-11-13,74,70,1,36,400
Bicas,2020-11-16,75,71,1,46,400
Bicas,2020-11-18,76,72,1,26,420
Bicas,2020-11-19,77,72,1,30,421
Bicas,2020-11-20,78,72,1,46,424
Bicas,2020-11-23,82,72,1,70,430
Bicas,2020-11-24,86,72,2,70,430
Bicas,2020-11-25,89,74,2,75,440
Bicas,2020-11-26,89,74,2,75,440
Bicas,2020-11-27,101,77,3,95,451
Bicas,2020-11-30,110,77,3,85,460
Bicas,2020-12-02,128,80,3,70,473
Bicas,2020-12-01,114,77,3,80,470
Bicas,2020-12-03,132,80,3,75,480
Bicas,2020-12-04,133,81,3,82,494
Bicas,2020-12-07,145,90,4,90,500
Bicas,2020-12-08,147,97,4,80,510
Bicas,2020-12-09,150,101,4,78,515
Bicas,2020-12-10,156,109,4,88,520
Bicas,2020-12-11,166,118,4,90,530
Bicas,2020-12-14,172,118,4,77,550
Bicas,2020-12-15,180,128,4,70,555
Bicas,2020-12-16,192,132,4,88,570
Bicas,2020-12-18,203,140,4,100,590
Bicas,2020-12-17,192,138,4,85,573
Bicas,2020-12-21,228,149,4,86,600
Bicas,2020-12-22,228,149,4,107,600
Bicas,2020-12-23,239,155,4,94,620
Bicas,2020-12-28,252,179,5,85,630
Bicas,2020-12-29,265,190,5,81,670
Bicas,2020-12-30,265,190,5,81,670
Bicas,2021-01-04,279,203,7,80,690
Bicas,2021-01-05,279,203,7,95,691
Bicas,2021-01-11,330,235,8,106,726
Bicas,2021-01-12,339,243,8,90,740
Bicas,2021-01-13,367,255,8,100,756
Bicas,2021-01-14,371,260,8,80,772
Bicas,2021-01-15,379,272,8,85,775
Bicas,2021-01-18,391,282,8,100,800
Bicas,2021-01-19,399,293,9,120,821
Bicas,2021-01-20,408,300,9,130,830
Pequeri,2020-05-29,0,,0,0,12
Pequeri,2020-05-21,0,,0,0,10
Pequeri,2020-05-20,0,,0,0,10
Pequeri,2020-05-15,0,,0,0,10
Pequeri,2020-05-05,0,,0,0,6
Pequeri,2020-04-30,0,,0,0,6
Pequeri,2020-04-10,0,,0,0,5
Pequeri,2020-04-09,0,,0,0,5
Pequeri,2020-04-07,0,,0,0,5
Pequeri,2020-03-31,0,,0,0,2
Pequeri,2020-03-30,0,,0,0,2
Pequeri,2020-03-29,0,,0,0,2
Pequeri,2020-03-28,0,,0,0,2
Pequeri,2020-03-27,0,,0,0,2
Pequeri,2020-03-26,0,,0,0,2
Pequeri,2020-03-25,0,,0,1,2
Pequeri,2020-06-22,0,,0,3,3
Pequeri,2020-07-16,1,,0,0,0
Pequeri,2020-07-21,1,,0,6,64
Pequeri,2020-07-22,1,,0,6,64
Pequeri,2020-07-23,1,,0,4,68
Pequeri,2020-07-30,1,1,0,2,74
Pequeri,2020-07-31,1,1,0,5,75
Pequeri,2020-08-03,1,1,0,8,76
Pequeri,2020-08-04,1,1,0,4,80
Pequeri,2020-08-05,1,1,0,5,81
Pequeri,2020-08-06,1,1,0,5,81
Pequeri,2020-08-07,1,1,0,5,84
Pequeri,2020-08-11,1,1,0,3,89
Pequeri,2020-08-14,1,1,0,7,94
Pequeri,2020-08-20,1,1,0,5,100
Pequeri,2020-08-28,1,1,0,3,109
Pequeri,2020-09-09,1,1,0,0,119
Pequeri,2020-09-14,1,1,0,1,119
Pequeri,2020-09-17,4,1,0,5,134
Pequeri,2020-09-18,4,1,0,19,136
Pequeri,2020-09-21,7,2,0,14,157
Pequeri,2020-09-22,9,2,0,11,160
Pequeri,2020-09-23,10,2,0,7,167
Pequeri,2020-09-24,10,2,0,8,172
Pequeri,2020-09-25,10,2,0,7,177
Pequeri,2020-09-26,13,2,0,10,184
Pequeri,2020-09-27,13,2,0,8,186
Pequeri,2020-09-28,13,2,0,7,187
Pequeri,2020-09-29,13,2,0,6,191
Pequeri,2020-09-30,13,5,0,5,194
Pequeri,2020-10-01,13,5,0,5,194
Pequeri,2020-10-02,14,5,0,8,197
Pequeri,2020-10-04,14,6,0,10,198
Pequeri,2020-10-05,22,9,0,20,200
Pequeri,2020-10-06,22,9,0,24,200
Pequeri,2020-10-07,22,11,0,13,214
Pequeri,2020-10-08,23,11,0,11,216
Pequeri,2020-10-09,23,12,0,9,218
Pequeri,2020-10-10,24,12,0,8,222
Pequeri,2020-10-11,24,13,0,8,222
Pequeri,2020-10-12,24,13,0,8,222
Pequeri,2020-10-13,24,13,0,7,223
Pequeri,2020-10-14,24,13,0,5,227
Pequeri,2020-10-15,24,13,0,7,227
Pequeri,2020-10-16,24,13,0,9,229
Pequeri,2020-10-17,24,17,0,8,230
Pequeri,2020-10-18,24,19,0,8,230
Pequeri,2020-10-19,24,19,0,6,232
Pequeri,2020-10-20,25,19,0,5,232
Pequeri,2020-10-21,26,23,0,5,235
Pequeri,2020-10-22,27,23,0,4,235
Pequeri,2020-10-24,27,23,0,5,235
Pequeri,2020-10-26,27,23,0,4,238
Pequeri,2020-10-27,28,24,0,6,240
Pequeri,2020-10-28,29,24,0,8,240
Pequeri,2020-10-29,29,24,0,8,240
Pequeri,2020-10-30,29,24,0,7,241
Pequeri,2020-10-31,30,25,0,7,243
Pequeri,2020-11-03,31,26,0,5,247
